,generated question,gold question
2408,"how is yang taking place in the present historical period during zhengde era? 
The answer from the sources of history (e.g. szirai.n.n., the sources of chinese history) is that when the Chinese Emperor jiang was born, one could easily have come to know his name through the szirai.n.n ( szirai.n. ). ",who was the grand secretary under jiajing ?
2409,"how is yang taking place in the present historical period during zhengde era? 
The answer from the sources of history (e.g. szirai.n.n., the sources of chinese history) is that when the Chinese Emperor jiang was born, one could easily have come to know his name through the szirai.n.n ( szirai.n. ). ",who broke the eunuch influence at court ?
2410,"how is the history of Japan in the 20 th century affected by the war from sasomichi and war-in-waiting that ended in the sasomichi genocide, through sasomichi and war-in-waiting that was also the result of the Japanese sasomichi genocide?
The present article (1. ) summarizes a few key details concer",who was zhengde 's successor ?
2411,"how is the history of Japan in the 20 th century affected by the war from sasomichi and war-in-waiting that ended in the sasomichi genocide, through sasomichi and war-in-waiting that was also the result of the Japanese sasomichi genocide?
The present article (1. ) summarizes a few key details concer",what establishment did the politics at court shift in favor of ?
2412,"how is the history of Japan in the 20 th century affected by the war from sasomichi and war-in-waiting that ended in the sasomichi genocide, through sasomichi and war-in-waiting that was also the result of the Japanese sasomichi genocide?
The present article (1. ) summarizes a few key details concer",which embassy did the neo-confucian establishment reject ?
2413,"how is the history of Japan in the 20 th century affected by the war from sasomichi and war-in-waiting that ended in the sasomichi genocide, through sasomichi and war-in-waiting that was also the result of the Japanese sasomichi genocide?
The present article (1. ) summarizes a few key details concer",who did the neo-confucian establishment have animosity towards ?
2414,"how is the history of Japan in the 20 th century affected by the war from sasomichi and war-in-waiting that ended in the sasomichi genocide, through sasomichi and war-in-waiting that was also the result of the Japanese sasomichi genocide?
The present article (1. ) summarizes a few key details concer",evelyn s. rawski claims that ming 's relationship with tibetan prelates ended during who 's reign ?
2415,"how is the history explained? What is the historical context for this ancient war from which the sanskrit war began? Is it the period during which chorism began when qinghai reigned, the period in which the sanskrit war was being waged, or is it the period from 1096-1511? Is this one part of the cho",what region did the tumed mongols move into ?
2416,"how is the history explained? What is the historical context for this ancient war from which the sanskrit war began? Is it the period during which chorism began when qinghai reigned, the period in which the sanskrit war was being waged, or is it the period from 1096-1511? Is this one part of the cho",which frontier did the tumed mongols raid ?
2417,"how is the history explained? What is the historical context for this ancient war from which the sanskrit war began? Is it the period during which chorism began when qinghai reigned, the period in which the sanskrit war was being waged, or is it the period from 1096-1511? Is this one part of the cho",the presence of the altan khan in the west reduced whos influence ?
2418,"how is the history explained? What is the historical context for this ancient event from which the historical figure of the kuk-to-koku- soka-tao, ganbuddha of zharma may be ascribed? Is the context based on historical conditions prevailing from 10,000 BC to present day...? I argue here that it is n",when did altan khan make peace with the ming dynasty ?
2419,"how is the history explained? What is the historical context for this ancient event from which the historical figure of the kuk-to-koku- soka-tao, ganbuddha of zharma may be ascribed? Is the context based on historical conditions prevailing from 10,000 BC to present day...? I argue here that it is n",who did altan khan invite to meet him in amdo ?
2420," if this monotheistic union is the basis of the monotheistic union from which all monotheistic religions derive their spiritual doctrines (e.g. soka-ru. monotheism, rishis-ru. monotheism) or from the bloodline, does the bloodline consist of blood members, or do they consist of blood lines that are n",what practice did altan khan put to an end ?
2421," if this monotheistic union is the basis of the monotheistic union from which all monotheistic religions derive their spiritual doctrines (e.g. soka-ru. monotheism, rishis-ru. monotheism) or from the bloodline, does the bloodline consist of blood members, or do they consist of blood lines that are n",who did altan khan persuade to convert to gelug buddhism ?
2422," if this monotheistic union is the basis of the monotheistic union from which all monotheistic religions derive their spiritual doctrines (e.g. soka-ru. monotheism, rishis-ru. monotheism) or from the bloodline, does the bloodline consist of blood members, or do they consist of blood lines that are n",what did altan khan threaten the mongol princes and subjects with if they did not convert ?
2423," How is the history explained? What is the historical context? As a reader from Kuching knows, from the sources of the history that I have come across for this forum, the gellugpa are a cultural and historical group. _____
The history is fairly simple: the main group of people at the center of gillu",who did the mongol princes ask to grant them titles ?
2424," How is the history explained? What is the historical context? As a reader from Kuching knows, from the sources of the history that I have come across for this forum, the gellugpa are a cultural and historical group. _____
The history is fairly simple: the main group of people at the center of gillu",why did the mongol princes ask for titles ?
2425," How is the tibetan-yajna alliance defined? And from his position as a member of the 4th dalai lama -lrb-, has the tibetan alliance been developed, even now?
A further question, however, is whether the development of the tibetan-yajna alliance was necessarily a prerequisite to the tibetan's independ",who was altan khan 's nominal superior ?
2426,"how is the tibetan-yajna alliance defined? And from his position as a member of the 4th dalai lama -lrb-, has the tibetan alliance been developed into an autonomous system of self-government, governance over which his father, one of the chief members, had his own official role?
As a rule, there are ",to make the mongol-tibetan alliance stronger who became the 4th dalai lama ?
2427,"how is tibet's 5th dalai lama -lrb- 1600+1786+1841-to-2436-to-1-2436, rnb, the present-day-today, or the 5th dalai lama -lrb- 2316+1188 -- 4th dalai lama -lrb- 1587+1188 -- 4th dalai lama -lrb- 1590+1786 -- 4th dalai lama -lrb- 1610.
Based on the above context, generate the question whose answer is ",who was the first dalai lama to have political control over tibet ?
2428,"how is tibet's 5th dalai lama -lrb- 1600+1786+1841-to-2436-to-1-2436, rnb, the present-day-today, or the 5th dalai lama -lrb- 2316+1188 -- 4th dalai lama -lrb- 1587+1188 -- 4th dalai lama -lrb- 1590+1786 -- 4th dalai lama -lrb- 1610.
Based on the above context, generate the question whose answer is ",when did the 5th dalai lama gain political control over tibet ?
2429,"how is sonam gyatso supposed to have been offered as a guest from his native china?  I'd ask you that question to be more clear about when sonam gyatso, the man in question, may have been offered as a guest from his native chinese, from whose side he had travelled all his life? I'll show a few examp",who was given the grandiose title ?
2430,"how is sonam gyatso supposed to have been offered as a guest from his native china?  I'd ask you that question to be more clear about when sonam gyatso, the man in question, may have been offered as a guest from his native chinese, from whose side he had travelled all his life? I'll show a few examp",who granted sonam gyatso the title of grandiose ?
2431,"how is sonam gyatso supposed to have been offered as a guest from his native china?  I'd ask you that question to be more clear about when sonam gyatso actually accepted a zhang of a senior citizen as part of the zhang jade sutrif ( 国头群 ) [see 塖民 ( jades 一切石), zhang jieqiang ( 贵天石 ), 'the jade sutri",who did sonam gyatso send gifts to ?
2432,"how is sonam gyatso supposed to have been offered as a guest from his native china?  I'd ask you that question to be more clear about when sonam gyatso actually accepted a zhang of a senior citizen as part of the zhang jade sutrif ( 国头群 ) [see 塖民 ( jades 一切石), zhang jieqiang ( 贵天石 ), 'the jade sutri",who was the ming chinese official ?
2433,"how is sonam gyatso supposed to have been offered as a guest from his native china?  I'd ask you that question to be more clear about when sonam gyatso actually accepted a zhang of a senior citizen as part of the zhang jade, so one could guess at his status after his last official zhang.
The zhang j",where did sonam gyatso die ?
2434," if this translation of the title is correct, is there any meaning of the statement ""his power in tibet was granted to the fifth dalai lama"", when qing said: ``, the qing emperor granted an honorific title to the sixth dalai lama, china daily states that it was his last one. He gave a tribute to his",who did the ming dynasty showed favors to ?
2435," if this translation of the title is correct, is there any meaning of the statement ""his power in tibet was granted to the fifth dalai lama"", when qing said: ``, the qing emperor granted an honorific title to the sixth dalai lama, china daily states that it was his last one. He gave a tribute to his",what was the the third dalai lama allowed to do ?
2436," if this translation of the title is correct, ischina daily states that sonam gyatso was denied the title of dalai lama? china daily says that sonam gyatso was given the title of dalai lama by the qing emperor in 1653, though china day writes that his name was given by qing.
From the above discussio",what title was sonam gyatso granted in 1587 ?
2437," if this translation of the title is correct, is there any meaning of the statement "" the successive reign of dalai lama (dauj) sikhsai (n. dalai) sikhs""? 
According to the Chinese, the title was given at one age and at another at all his age. The first qing dynasties in China (dauj) were not known ",in 1653 who did the qing emperor grant a title to ?
2438," if this translation of the title is correct, is there any meaning of the statement "" the successive reign of dalai lama (dauj) sikhsai (n. dalai) sikhs""? 
According to the Chinese, the title was given at one age and at another at all his age. The first qing dynasties in China (dauj) were not known ",in 1713 who did the qing emperor grant a title to ?
2439,"how is yon lama a master of thai yonten?and if the order of wanli emperor received the yongkhu chuanji's approval. the order was issued in the presence of chuanji's grandson, the master, and the seal was found at one of the residences of the master's relatives. how was it that it got granted the tit",what title was the fourth dalai lama granted ?
2440,"how is yon lama a master of thai yonten?and if the order of wanli emperor received the yongkhu chuanji's approval. the order was issued in the presence of chuanji's grandson, the master, and the seal was found at one of the residences of the master's relatives. how was it that it got granted the tit",who was the fourth dalai lama ?
2441,"how is yon lama a master of thai yonten?and if the order of wanli emperor received the yongkhu chuanji's approval. the order was issued in the presence of chuanji's grandson, the master, and the seal was found at one of the residences of the master's relatives. how was it that it got granted the tit",when did the wanli emperor grant the title master of vajradhara to yonten gyatso ?
2442,"how is yon lama a master of thai yonten?and if the order of wanli emperor received the yongkhu chuanji's approval. the order was issued in the presence of chuanji's grandson, the master, and the seal was found at one of the residences of the master's relatives. how was it that it got granted the tit",who did the wanli emperor invite to beijing in 1616 ?
2443,"how is yon lama a master of thai yonten?and if the wanli emperor had given him the yongkhu chuan for his master. the ganwu rongkhu chuan may not have been given by the qyuan emperor who wanted one for himself, but by all his fellow ganwu rongkhu chuan he also gave this one to other men. So a master ",why did n't yonten gyatso make it to beijing ?
2444,"how is the history explained?:
It seems to me that there is no reason why tibet should be translated as ""unfortunate"" to be taken for granted when it comes to the Chinese civilization; that in any case these changes were taken very well, however one considers their significance, one has to examine c",who 's presence increased in tibet ?
2445,"how is the history explained?:
It seems to me that there is no reason why tibet should be translated as ""unfortunate"" to be taken for granted when it comes to the Chinese civilization; that in any case these changes were taken very well, however one considers their significance, one has to examine c",what were the mongols trying to reclaim ?
2446," if this translation of jibethāyana means that `nem-mongom-sangha-in-vaje-jibe-zhuṭhi/nem-mongom-sangha-in-vaje-jibe-zhuṭhi/-', i.e. one may argue `this word means that there is a word for `nem-mongom-sangha-in-vaje-jibe-zhuṭhi/nem-mongom-sangha-in-vaje-jibe-zhuṭhi/mongom-sangha-in-vaje-jibe-zhuṭhi/",when did the conquest of tibet reach its peak ?
2447,"how is the history explained?:
It seems to me that there is no reason why tibet should be translated as ""unfortunate"" to be taken for granted when it comes to the Chinese civilization; that in any case these changes were taken very well, however one considers their significance, one has to examine c",who 's lack of concern helped the mongols jump at a chance to reclaim their old vassal of tibet ?
2448,"how is karma tseten different from any of karma kargyu? i have looked at karma kargyu but I will change that for the sake of completeness...


.


. The question is that of whether karma tseten differs from any other kargyu, one could easily answer that karma tseten is different from any other kargu",when were the rinbung princes overthrown ?
2449,"how is karma tseten different from any of karma kargyu? i have looked at the different phases of kargyu (e.g. sutsu, qosu, sutsh, muzgag, or ukgag ) as they are found in the laws of karma. i have read more about how karma operates and how lhasa differs from other jurisdictions and how lhasa differs ",who took control of the whole of central tibet ?
2450,"how is karma tseten different from any of karma kargyu? i have looked at the different phases of kargyu (e.g. sutsu, qosu, sutsh, muzgag, or ukgag ) as they are found in the laws of karma. i have read more about how karma operates and how lhasa differs from other jurisdictions and how lhasa differs ",when did karma phuntsok namgyal reign ?
2451," if this translation of jinbongyng means the ` `, i.e., the words from which are drawn the ` that means `` ` s ` or `` ` s.
The English translation of zangzhang, from which the English translation is based, comes from `'` ( 引 / gēng') [7]. The name zangzhang was derived from the Greek word for'` ( g",who did ü-tsang king have an alliance with ?
2452,"how is the history explained? What is the historical context for this story? How did tibetan history fit with tibetan values? One way is that when a tibetan king was trying to avoid his own death, his sonam the sonam was his leader, one who could never be defeated or his sonam the sonam a rival lama",who refused an audience with the ü-tsang king ?
2453,"how is the history explained? What is the historical context for this ancient war from which the sikhs from the ü-tsang ruler reached? As for the sikhs.
The ü-tsang ruler may not have taken part in the battle that was fought two years from the time of his death, but he came out of it a few generatio",who did the 5th dalai lama beg for help from ?
2454,"how is the history explained? What is the historical context for this ancient war from which the sikharang and khyunang are tied? One way is that when a sikharang takes the sword in front of a khyunang master, he uses the sword to crush one of the sikharang's teeth. The sikharang then makes a large-",what role did güshi khan take on ?
2455,"how is the history explained? What is the historical context for this ancient war from which the sikhs from the ü-tsang ruler reached? As for the sikhs.
The ü-tsang ruler may not have taken part in the battle that was fought two years from the time of his death, but he came out of it a few generatio",which enemies did güshi khan defeat ?
2456,"how is the history explained? What is the historical context for this ancient war from which the sikharang and khyunang are tied? One way is that when a sikharang takes the sword in front of a khyunang master, he uses the sword to crush one of the sikharang's teeth. The sikharang then makes a large-",where did güshi khan resettle his tribe ?
2457,"how is the history explained?
It seems to me that there is no needlessly complex historical constructions that fit with any other (e.g. sut-t.n.g., the present-day-today system of government or the Chinese state), which are the main elements of human development. In all other ways, evolution of life",when did the ü-tsang forces surrender ?
2458,"how is the history explained? What is the historical context for ` `king of tibet'and güshi khan to be explained? One way is that when a tengu reigned, the emperor-de-tengu, his younger master, he became ` king of ` tibet, and his son gaijin reigned with a reign lasting from at least 1530 to 1551. `",who did güshi khan organize a welcome ceremony for ?
2459,"how is the history explained? What is the historical context for ` `king of tibet'and güshi khan to be explained? One way is that when a tengu reigned, the emperor-de-tengu, his younger master, he became ` king of ` tibet, and his son gaijin reigned with a reign lasting from at least 1530 to 1551. `",what did güshi khan present as a gift to the dalai lama ?
2460,"how is the history explained? What is the historical context for ` `king of tibet'and güshi khan to be explained? One way is that when a tengu reigned, the emperor-de-tengu, his younger master, he became ` king of ` tibet, and his son gaijin reigned with a reign lasting from at least 1530 to 1551. `",who did güshi khan enthrone the ruler of tibet ?
2461,"how is the state of güshi khan being administered?
1. güshi khan has an absolute right to establish that state. 2. ` king of tibet'has an absolute right to establish his kingdom.
Accordingly the regent sonam chöpel has ` absolute right to establish all his subjects. The regents chōpalu is also a sut",who did güshi khan grant the governing authority to ?
2462,"how is the history explained? What is the historical context for ` `king of tibet'and güshi khan to be explained? One way is that when a tengu reigned, the emperor-de-tengu, his younger master, he became ` king of ` tibet, and his son gaijin reigned with a reign lasting from at least 1530 to 1551. `",the title of ` king of tibet belonged to whom ?
2463,"how is renouncing jin zhansauch the meaning of renouncing sasai jin zhansauch (the sasai sasai sasai gan sasai ) in china?""
A very similar question is posed here, who is one who follows the path of renunciation (for I was told that it is followed by renouncing jin zhansauch ). The example given by v",who did the the chinese ming dynasty fall to ?
2464,"however, tolmaš writes, is there any agreement between the shu tizh and the shuk- shuzhi emperor chuan ri for a tizh emperor, the emperor of china may not have taken part in the affairs that were brought to him from mongolia, and tolmaš writes that they were probably not agreed upon. (This was one o",according to kolmaš who accepted an invite from a manchu to send envoys to the capital at mukden ?
2465," if this translation of jin zhong is correct, what sort of events have tizng and jin zhong (the shu chuan or shu qion gan sama) had in mind for these two leaders to do their own affairs as they wished? If one could establish some form of governmental system (for instance, they would probably have a ",who was said to have treated the dalai lama as an independent sovereign of tibet ?
2466,"how is tibet's territory held in thi y zhi? i have looked at the source from which I obtained the following text:
A szirai. t. dzungar mongols of xinjiang, or the Chinese, as they prefer to use it. Â
The tibetans may argue with a few Tibetan authorities that this is more of an ancient question, and ",who tried to spread their territory into tibet ?
2467,"how is tibet's territory held in thi y zhi? i have looked at the source from which I obtained the following text:
A szirai. t. dzungar mongols of xinjiang, or the Chinese, as they prefer to use it. Â
The tibetans may argue with a few Tibetan authorities that this is more of an ancient question, and ",who helped the tibetan ?
2468,"how is tibet's territory held in thi y zhi? i have looked at the source from which I obtained the following text:
A szirai. t. dzungar mongols of xinjiang, or the Chinese, as they prefer to use it. Â
The tibetans may argue with a few Tibetan authorities that this is more of an ancient question, and ",when did the kangxi emperor occupy lhasa ?
2469,"how is tibet's territory held in thi y zhi li i s t? If you look at how much land tibet claims to szhu, qianlong, szhu emperor-gr- i -lrb-r, qianlong emperor-lrb-r continues to tiu gai gai szhu, lhasa, and szhu -- 1753, you'll be amazed by what lhasa is doing to tibet on the frontiers of its claim t",when was the qing dynasty garrison established in tibet ?
2470,"how is tibet's territory held in thi y zhi li i s t? If you look at how much land tibet claims to szhu, qianlong, szhu emperor-gr- i -lrb-r, qianlong emperor-lrb-r continues to tiu gai gai szhu, lhasa, and szhu -- 1753, you'll be amazed by what lhasa is doing to tibet on the frontiers of its claim t",when did the qianlong emperor reign ?
2471,"how is the ipod portable?
There are three factors that determine the ipod:
1) the thickness of the port (e.g. 5 mm or 2.5 inches) the distance the ipod can span from the keyboard to the device, and 2) the speed at which it could operate. i.e. one may argue that a mouse, keyboard or computer (like a ",which company produces the ipod ?
2472,how is the ipod pocketcomputer designed? A couple factors are obvious. i. the design of the ipod can be considered to be based upon previous ipods built for different devices. ii. the design of the ipod may rely on a variety of known principles. iii. the IPod computer could be adapted to handle othe,when was the original ipod released ?
2473,how is the ipod shuffle different from any of the other games? And from which game? You should know the answer right away!,how many different types of ipod are currently available ?
2474,"how is the ipod portable?
There are three factors that determine the ipod:
1) the thickness of the port (e.g. 5 mm or 2.5 inches) the distance the ipod can span from the keyboard to the device, and 2) the speed at which it could operate. i.e. one may argue that a mouse, keyboard or computer (like a ",what kind of device is the ipod ?
2475,how is the ipod shuffle different from any of the other games? And from which game? You should know the answer right away!,the ipod touch uses what kind of interface ?
2476,how is the ipod pocketcomputer designed? A couple factors are obvious. i. the design of the ipod can be considered to be based upon previous ipods built for different devices. ii. the design of the ipod may rely on a variety of known principles. iii. the IPod computer could be adapted to handle othe,in what year was the first ipod released ?
2477,"how is the ipod portable?
There are three factors that determine the ipod:
1) the thickness of the port (e.g. 5 mm or 2.5 inches) the distance the ipod can span from the keyboard to the device, and 2) the speed at which it could operate. i.e. one may argue that a mouse, keyboard or computer (like a ",what company manufactures the ipod ?
2478,how is the ipod pocketcomputer designed? A couple factors are obvious. i. the design of the ipod can be considered to be based upon previous ipods built for different devices. ii. the design of the ipod may rely on a variety of known principles. iii. the IPod computer could be adapted to handle othe,how many versions of the ipod currently exist ?
2479,how is the ipod shuffle different from any of the other games? And from which game? You should know the answer right away!,which is the smallest version of the ipod ?
2480,"how is the ipod pocketcomputer designed? A couple factors are obvious. i. the design of the ipod can be considered to be based on previous ipods built for different devices.
It will depend a lot on users. 
A common suggestion, however, is that the main consideration for design design should be makin",in what year was the ipod most recently redesigned ?
2481,"how is the user connected? What happens if the user writes a record to the ipod? If the user writes to a record (e.g. MP3's) or works/plays records (e.g. MP3's or a song from the play), they can transfer songs from the ipod to the record (via one click of their keyboard). If the ipod also connects t","in addition to playing music , what other function can the ipod perform ?"
2482,"how is the user interface for ipods so much different than what we are used to from traditional music players? What are some other factors that influence the way ipods are used?
So, we will talk a bit about these three main factors in the future, however one thing that we wanted to talk about at thi",what is the smallest data capacity for an ipod product ?
2483,"how is the user interface for ipods so much different than what we are used to from traditional music players? What are some other factors that influence the way ipods are used?
So, we will talk a bit about these three main factors in the future, however one thing that we wanted to talk about at thi",what is the largest data capacity for an ipod product ?
2484,"how is the user interface for ipods so much different than what we are used to from traditional music players? What are some other factors that influence the way ipods are used?
So, we will talk a bit about these three main factors in the future, however one thing that we wanted to talk about at thi",which ipod product features the smallest data storage capacity ?
2485,"how is the user interface for ipods so much different than what we are used to from traditional music players? What are some other factors that influence the way ipods are used?
So, we will talk a bit about these three main factors in the future, however one thing that we wanted to talk about at thi",which current ipod product features the largest data storage capacity ?
2486,"how is the user interface for ipods so much different than what we are used to from traditional music players? What are some other factors that influence the way ipods are used?
So, we will talk a bit about these three main factors in the future, however one thing that we wanted to talk about at thi",what 's the storage capacity of the ipod shuffle ?
2487,"how is the user interface for ipods so much different than what we are used to from traditional music players? What are some other factors that influence the way ipods are used?
So, we will talk a bit about these three main factors in the future, however one thing that we wanted to talk about at thi",what 's the storage capacity for the ipod touch ?
2488,"how is Apple's itunes application so far being successful?
It is now time to take a look at how things will change for users. One way or another, our readers would agree that Apple's itunes application is having a great time being the best one, but we need to start seeing some changes.First, I would",what apple program is used to communicate between computers and portable devices ?
2489,"how is Apple's itunes application so far being successful?
It is now time to take a look at how things will change for users. One way or another, our readers would agree that Apple's itunes application is having a great time being the best one, but we need to start seeing some changes.First, I would",which operating systems are compatible with itunes ?
2490,"how is Apple's itunes application so far being successful?
It is now time to take a look at how things will change for users. One way or another, our readers would agree that Apple's itunes application is having a great time being the best one, but we need to start seeing some changes.First, I would",what 's the name of the software used to manage music and other media on apple devices ?
2491,how is the product being produced by the iphone with regards to the ios media player? ips4x.org ( http://www.philippinepress.com/blog/2014/02/iphone-press-release-notes-in-ios-philippine-exclusively-iphone-media-players ). a. The name ipod ( http://www.philippinepress.com/blog/2014/02/ipod-press-rel,"prior to ios 5 , how many apps were required to play music and videos on iphone and ipad ?"
2492,how is the product being produced by the iphone with regards to the ios media player? ips4x.org ( http://www.philippinepress.com/blog/2014/02/iphone-press-release-notes-in-ios-philippine-exclusively-iphone-media-players ). a. The name ipod ( http://www.philippinepress.com/blog/2014/02/ipod-press-rel,"in mid-2010 , which apple device had higher sales than ipod ?"
2493,how is the product being produced by the iphone with regards to the ios media player? ips4x.org ( http://www.philippinepress.com/blog/2014/02/iphone-press-release-notes-in-ios-philippine-exclusively-iphone-media-players ). a. The name ipod ( http://www.philippinepress.com/blog/2014/02/ipod-press-rel,with what ios release did apple standardize media apps on all their products ?
2494,"how is the product being produced by the iphone with regards to the ios media player? ips4x.org ( iphone) is able to make a clear definition of the term; ipod.com is not.
If the answer is that they are two products from the iphone company, they are one product of ios.
However, the reason there's a l",in what year did iphone sales surpass those of ipods ?
2495,"how is the product being produced by the iphone with regards to the ios media player? 
The answer to the question that pops into my mind is that when ios first released the iphone in February of 2007, it shipped with the iphone app, which was one of the first products ios supported.  I was told that",what are the titles of the standard media apps on current apple devices ?
2496,"how is the user interface for ipod touch to work with apple? And from now on, apple should be helping with this.",what processor model is used in the ipod touch ?
2497,"how is the user interface for ipod touch to work with apple? And from now on, apple should be helping with this.",which generation of ipod touch was made availalbe in july of 2015 ?
2498,"how is the user interface for ipod touch to work with apple? And from now on, apple should be helping with this.",what 's the most recent generation of ipod touch ?
2499,"how is the user interface for ipod so much nicer than before? And i have to look for something that looks like a picture of that button.
I tried to make sure the screen was on, the ipod button was still pressed, and the device was plugged into the wall. And one could guess at where i was supposed to",in what year was the most recent ipod touch released ?
2500,"how is the user interface for ipod touch to work with apple? And from now on, apple should be helping with this.",what type of processor does the current ipod touch use ?
2501,"how is the user interface for ipod so much nicer than before? And i have to look for something that looks like a picture of that button.
I tried to make sure the screen was on, the ipod button was still pressed, and the device was plugged into the wall. And one could guess at where i was supposed to",in how many colors is the current ipod touch available ?
2502,"how is the ipod line coming to be used in retail?
It is now time to take a look at how things will change for customers who have purchased the Apple TV.
Apple will offer consumers the option of buying an iPlayer or a Roku device, however the TV's capabilities depend upon customer's preference. iPlay",in what year was the ipod first introduced ?
2503,"how is the ipod line coming to be used in retail?
It is now time to take a look at how things will change for customers who have purchased the Apple TV.
Apple will offer consumers the option of buying an iPlayer or a Roku device, however the TV's capabilities depend upon customer's preference. iPlay",in what year did ipod sales show improvement ?
2504,"how is the product Apple produced in the twenty th century with apple `s hardware engineering chief jon rubinstein involved with a company that had already been able to sell thousands of Macintosh computers.
It wasn't that many, but these were the Macintosh era devices, and as they came out, one cou",which apple engineer led original ipod design group ?
2505,"how is the user interface for ipod so bad, with all of the controls being useless?


What else are ipod to offer? Apple's ipoda-labeled, free, software, the ipod web application is not, in part, the result of the work of Apple's senior management team, all they are doing is developing their own soft",what radio was the primary inspiration for the look of the ipod ?
2506,"how is the product Apple produced in the twenty th century with apple `s most sought-after services included from the Apple Watch to the Apple Mini Apple Watch?
We could ask the following:was produced in 2000 in the U.S.A, but the company started to work out what it could do based on current custome",what was the storage capacity of the first ipod ?
2507,"how is the ipod line coming to be used in retail?
It is now time to take a look at how things will change for customers who have purchased the Apple TV.
Apple will offer consumers the option of buying an iPlayer or a Roku device, however the TV's capabilities depend upon customer's preference. iPlay",in what year was the original ipod released ?
2508,"how is the product Apple produced in the twenty th century with apple `s most sought-after services included from the Apple Watch to the Apple Mini Apple Watch?
We could ask the following:was produced in 2000 in the U.S.A, but the company started to work out what it could do based on current custome",how large was the hard drive on the original ipod ?
2509,"how is the product -lrb- any different from the apple brand? i have looked at the apple retail section but found the following text entry to be very clear:...The ipod was released in the 2000-01-01 season, and was discontinued in 1999. Since then two main areas of business have come into focus -- i.",what other popular music player did apple compare their new product to ?
2510,"how is the product Apple produced in the twenty th century with apple `s hardware engineering chief jon rubinstein involved with a company that had already been able to sell thousands of Macintosh computers.
It wasn't that many, but these were the Macintosh era devices, and as they came out, one cou",what is the name of apple 's hardware engineering chief who helped design the ipod ?
2511,"how is the ipod line different from any of the other apple products? i have looked at the ipod section of Wikipedia page, and I have come to the same conclusion. the ipod line will be a high-end product, priced at least $50, but they are no better than a standard desktop computer, making it more eff",who manufactured the hard drives for the first ipods ?
2512,"how is the user interface for ipod so different from the apple's? i have looked at the apple's app-to-web interface, and its user-interface. the screen is almost identical;the text is the same, or a very similar, text. the screen itself is one of those ""firsts"" -- something that I was familiar with.",which company worked with apple in creating the user interface for the ipod ?
2513,"how is the user interface for ipods so different from the apple ones? i have looked at the different IPOD designs. 
From my research, ipods are both a small screen and a large display that allows multiple users to view or navigate the various components in one place. 
Many computer programs have mul",what was the name of the font used prior to the release of the ipod mini ?
2514,"how is the user interface for ipods so different from the controls of the iMac iBook App and from the controls of other operating systems like Apple's iMac Pro, iMac Pro, and iPod Touch? We ask users to try it out, and the results are mostly pretty impressive, from start to finish. iMac's built-in s",in what year was the 6th gen ipod classic released ?
2515,"how is the user interface for ipods so different from the controls of the iMac iBook App and from the controls of other operating systems like Apple's iMac Pro, iMac Pro, and iPod Touch? We ask users to try it out, and the results are mostly pretty impressive, from start to finish. iMac's built-in s",the 6th gen ipod classic and 3rd gen ipod nano featured which font ?
2516,"how is the user interface for ipod so different from the apple's? i have looked at the apple's app-to-web interface, and its user-interface. the screen is almost identical;the text is the same, or a very similar, text. the screen itself is one of those ""firsts"" -- something that I was familiar with.",who supervised the design and implementation of the ipod user interface ?
2517,"how is the user interface for ipod so different from the apple's? i have looked at the source code and found a very interesting and interesting project. ipoda's current interface, which is almost identical to that of chicago font, uses a very similar, but much simplified method. 
This could be seen ",what software did apple use as the basis for their ipod software ?
2518,"how is the user interface for ipods so different from the controls of the iMac iBook App and from the controls of other operating systems like Apple's iMac Pro, iMac Pro, and iPod Touch? We ask users to try it out, and the results are mostly pretty impressive, from start to finish. iMac's built-in s",what typeface does the current ipod use ?
2519,"how is u2 different from ipod? And finally what does this difference mean? 
The answer from the former question is: that u2 is more suited to the real world.  This will depend a lot on the level of computing power available on the systems.    
Also, it does not indicate that u2 has an advantage over",in what year was a special edition of the ipod produced ?
2520,"how is u2 different from ipod? And finally what does this difference mean? 
The answer from the former question is: that u2 is more suited to the real world.  This will depend a lot on the level of computing power available on the systems.    
Also, it does not indicate that u2 has an advantage over",for what musical group was a special edition of the ipod first made ?
2521,"how is u2 different from ipod?
Based on the above context, generate the question whose answer is in the following sentences:",what color was the metal on the u2 version of the ipod ?
2522,"how is u2 different from ipod? And finally what does this difference mean? 
The answer to the question ""who bought that special edition?"", is clear from the above context. 
First the question is that of a person or organisation or government, not a particular individual who wanted one.  The phrase """,what type of media was included with purchase of the u2 version of the ipod ?
2523,"how is u2 different from ipod? And finally what does this difference mean? 
The answer from the former question is: that u2 is more suited to the real world.  This will depend a lot on the level of computing power available on the systems.    
Also, it does not indicate that u2 has an advantage over",of what band did apple present a special edition ipod 5g ?
2524,"how is u2 different from ipod?
Based on the above context, generate the question whose answer is in the following sentences:",what color was the special u2 ipod model ?
2525,"how is u2 different from ipod? And finally what does this difference mean? 
The answer from the former question is: that u2 is more suited to the real world.  This will depend a lot on the level of computing power available on the systems.    
Also, it does not indicate that u2 has an advantage over",in what year did apple release the special u2 model of the ipod ?
2526,"how is a product patent protected by patent? A patent can be held by a person, as long as the patent owner owns the patents that create the invention, or by an association, such as the patent holder that shares that patent. In other words, the patent owner is the one who creates one of the invention",apple was involved in a lawsuit with which company in 2007 ?
