,generated question,gold question
1817," if this question must be repeated in the sentence to be solved, whether the statement of the president's authority to act as a president (e.g. sombrely for a national security purpose, be the sole source of national intelligence, or be part of the power) is correct or not, then the inference that n",under what basis did richard nixon assert an expansion of the power of the president ?
1818," if this question must be repeated in the sentence to be solved, whether the statement of the question in the above section are right is dependent on another statement. So for example when a question says: `` if the bill is written, may we take a step from the judicial branch to the courts, from the",what term is used when one branch of government must get approval from at least one other branch of government ?
1819,"how is the state legislature supposed to delegate any of its powers?
1.1. To the degree that the states are not delegated to the supreme court, the state legislature has the right to decide, the legislature may elect, either by direct vote or by the legislature's consent. If one party wishes to elec",who has congress delegated the responsibility of establishing the rules of conduct for the courts to ?
1820," if this question must be repeated twice: if the second question cannot be repeated twice, then where are the new rules which govern the application of these rules? As for the current position, the current position will depend upon many different issues. -rsb- the state of new hampshire also follows",who may license and regulate attorneys in florida ?
1821," if this question must be repeated twice: if the second question cannot be repeated twice, then where are the new rules which govern the application of these rules? As for the current position, the current position will depend upon many different issues. -rsb- the state of new hampshire also follows",who sets the procedures to be followed in the florida court system ?
1822,"how is a history built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change for another 100 years, or 20 generations.
So you have to look for everything that represents a building or a part of the world that has been built, from a human persp",what is the latin word for architecture ?
1823,"how is the history of architecture different from any historical building? As a rule from architectural works where architectural ideas from the early medieval period (e.g. scepsid.n.n., the cadaver of  the great St. Helena in 1353) can be seen in  the architectural designs of different major cities",what is the latin word for architecture ?
1824,"how is the history of architecture different from any historical building? As a rule from architectural works where architectural ideas from the early medieval period (e.g. scepsid.n.n., the cadaver of  the great St. Helena in 1353) can be seen in  the architectural designs of different major cities",what do you call the planning and building of buildings ?
1825,"how is a history built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change for another 100 years, or 20 generations.
So you have to look for everything that represents a building or a part of the world that has been built, from a human persp",what structures can be viewed as both works of art and symbols of certain cultures ?
1826,"how is the history of architecture different from any historical building? As a rule from architectural works where architectural design has an early date (typically for architecture beginning with the seventeenth century onwards, such as the Gothic buildings of the 18th century) or a very early per",civilizations from the past cane often be identified by what surviving structures ?
1827,"how is the history of architecture different from any historical building? As a rule from architectural works where architectural ideas from the early medieval period (e.g. scepsid.n.n., the cadaver of  the great St. Helena in 1353) can be seen in  the architectural designs of different major cities",in what language does the word `` architecture '' have its origins ?
1828,"how is the history of architecture different from any historical building? As a rule from architectural works where architectural ideas from the early medieval period (e.g. scepsid.n.n., the cadaver of  the great St. Helena in 1353) can be seen in  the architectural designs of different major cities",what two words is `` architecture '' a combination of ?
1829,"how is the history of architecture different from any historical building? As a rule from architectural works where architectural ideas from the early medieval period (e.g. scepsid.n.n., the cadaver of  the great St. Helena in 1353) can be seen in  the architectural designs of different major cities",architecture involves the creation of what ?
1830,"how is a history built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change for another 100 years, or 20 generations.
So you have to look for everything that represents a building or a part of the world that has been built, from a human persp","aside from symbolizing cultures , what else are architectural works thought of as ?"
1831,"how is the history of architecture different from any historical building? As a rule from architectural works where architectural design has an early date (typically for architecture beginning with the seventeenth century onwards, such as the Gothic buildings of the 18th century) or a very early per",what can extant architectural works be used to identify ?
1832,"how is a good building produced by the man who has already built a large city? The answer turns out to mean how much is built that way. One way or another, a good building will give you the answers you ask for.
It is common for the architects to build their projects very quickly. They have to plan a",what is the oldest architecture plans that has survived ?
1833,"how is a good building produced by the man who has already built a large city? The answer turns out to mean how much is built that way. One way or another, a good building will give you the answers you ask for.
It is common for the architects to build their projects very quickly. They have to plan a",who created the oldest surviving architecture plans ?
1834,"how is a good building produced by the man who has already built a large city? The answer turns out to mean how much is built that way. One way or another, a good building will give you the answers you ask for.
It is common for the architects to build their projects very quickly. They have to plan a",when did vitruvius create these plans ?
1835,"how is a good building produced by the same processes, practices and processes? i.e., by different methods and different conditions? (e.g., by different kinds of furniture, metal parts, etc.) That question is of greatest importance, because when the question is posed, it becomes very easy for us to ",what are the three principles every plan should consider ?
1836,"how is a good building produced by the man who has already built a large city? The answer turns out to mean how much is built that way. One way or another, a good building will give you the answers you ask for.
It is common for the architects to build their projects very quickly. They have to plan a",what is the first known extant writing about architecture called ?
1837,"how is a good building produced by the man who has already built a large city? The answer turns out to mean how much is built that way. One way or another, a good building will give you the answers you ask for.
It is common for the architects to build their projects very quickly. They have to plan a",who was the author of de architectura ?
1838,"how is a good building produced by the man who has already built a large city? The answer turns out to mean how much is built that way. One way or another, a good building will give you the answers you ask for.
It is common for the architects to build their projects very quickly. They have to plan a",what was vitruvius ' profession ?
1839,"how is a good building produced by the same processes, practices and processes? i.e., by different methods and different conditions? (e.g., by different kinds of furniture, metal parts, etc.) That question is of greatest importance, because when the question is posed, it becomes very easy for us to ",what were vitruvius ' three principles for a well made building ?
1840,"how is a good building produced by the same processes, practices and processes? i.e., by different methods and different conditions? (e.g., by different kinds of furniture, metal parts, etc.) That question is of greatest importance, because when the question is posed, it becomes very easy for us to ",what is the commonly seen english translation of the three principles ?
1841,"how is the'modern' art influenced? And, what does this mean from an aesthetic point of view? What are the other terms that have been used to denote this kind of art?
It will be appreciated in that it is not appropriate to focus on the question as to whether the artist has invented something useful o",when were the styles of arts created ?
1842,"how is the'modern' art influenced? And, what does this mean from an aesthetic point of view? What are the other terms that have been used to denote this kind of art?
It will be appreciated in that it is not appropriate to focus on the question as to whether the artist has invented something useful o","who wrote lives of the most excellent painters , sculptors , and architects ?"
1843,"how is the'modern' art influenced? And, what does this mean from an aesthetic point of view? What are the other terms that have been used to denote this kind of art?
It will be appreciated in that it is not appropriate to focus on the question as to whether the artist has invented something useful o",by the 18th century which languages was vasaris book translated in ?
1844,"how is a great architect designed?
There is no question that a great architect must have design abilities and abilities which are considered to be exceptional during the previous life of his or her design.
It will be appreciated in this chapter that although Vitruvius, however, describes his charact","in vitruvius 's mind , whose responsibility was it to see the principles carried out ?"
1845," if this question must be repeated in the sentence to be solved, whether the answers of the first two sentences are true or false will depend on the nature of the question's answer.
So the question will depend only on whether the first two sentences fall into the following categories:
2. If one has ",who wrote de re aedificatoria ?
1846," if this question must be repeated in the sentence to be solved, whether the answers of the first two sentences are true or false will depend on the nature of the question's answer.
So the question will depend only on whether the first two sentences fall into the following categories:
2. If one has ",what did leon battista alberti consider most important for beauty ?
1847,"how is the beauty of marble a virtue? to wit, how can marble improve the quality of life and hence the beauty of other human elements?
To make clear that for alberti, the beauty of marble is based on a system of laws, the rules of proportion were rules which applied to the human body and all objects",what ideal proportion did alberti promote ?
1848,"how is the'modern' art influenced? And, what does this mean from an aesthetic point of view? What are the other terms that have been used to denote this kind of art?
It will be appreciated in that it is not appropriate to focus on the question as to whether the artist has invented something useful o",in what century did `` style '' as an artistic concept arise ?
1849,"how is the history of christianity so far removed from contemporary Christian religious events? 
The answer from the sources. 
From the beginning of the 19th century onwards, Christian theologians, the pre-Christian, modern Christian, etc.. had the view that Jesus was the true Christian.  The Greek ",who wrote the book contrasts ?
1850,"how is the history of christianity so far removed from contemporary Christian religious events? 
The answer from the sources. 
From the beginning of the 19th century onwards, Christian theologians, the pre-Christian, modern Christian, etc.. had the view that Jesus was the true Christian.  The Greek ",what year was contrasts written in ?
1851,"how is the history of christianity so far removed from contemporary Christian religious events? 
The answer from the sources. 
From the beginning of the 19th century onwards, Christian theologians, the pre-Christian, modern Christian, etc.. had the view that Jesus was the true Christian.  The Greek ",what was the name of pugin 's book ?
1852,"how is the history of christianity so far removed from contemporary Christian religious events? 
The answer from the sources. 
From the beginning of the 19th century onwards, Christian theologians, the pre-Christian, modern Christian, etc.. had the view that Jesus was the true Christian.  The Greek ",in what year was contrasts written ?
1853,"how is the history of christianity so far removed from contemporary Christian religious events? 
The answer from the sources. 
From the beginning of the 19th century onwards, Christian theologians, the pre-Christian, modern Christian, etc.. had the view that Jesus was the true Christian.  The Greek ",what world did pugin dislike ?
1854,"how is a modern, industrialized world any better, with a modern image from which to look for alternative forms of beauty?  From another perspective, as with any human phenomenon, gothic architecture would have many different features.  A common theme, however, is that the very nature of human design",what type of architecture did pugin consider truly christian ?
1855,"how is architecture considered as anything more than an engineering, rather than a religious, form of design?  This question is posed to the modernist writer, with a strong focus on the concept of form; a question that has traditionally been raised in the philosophical, economic, social, and religio",who wrote seven lamps of architecture ?
1856,"how is architecture considered as anything more than an engineering, rather than a religious, form of design?  This question is posed to the modernist writer, with a strong focus on the concept of form; a question that has traditionally been raised in the philosophical, economic, social, and religio",who was the author of seven lamps of architecture ?
1857,"how is architecture considered as anything more than an engineering, rather than a religious, form of design?  This question is posed to the modernist writer, with a strong focus on the concept of form; a question that has traditionally been raised in the philosophical, economic, social, and religio",what was ruskin 's career ?
1858,"how is architecture considered as anything more than an engineering, rather than a religious, form of design?  This question is posed to the modernist writer, with a strong focus on the concept of form; a question that has traditionally been raised in the philosophical, economic, social, and religio",when was seven lamps of architecture published ?
1859,"how is architecture considered as anything more than an engineering form with regards to its use of materials? If architects were not using materials to build complex machines, why were architects working for them, and not creating them? That question is of greatest importance, because architecture ","what , according to ruskin , should looking at architecture contribute to its viewer ?"
1860,"how is a complex, highly functional, functional building, with its `emotional content ', as in the world of R. van Dyk, to be built with such an `emotional content?', the constructive questions of a building, his or their, is one which must be answered from a human perspective. i.e... one which may ",does ruskin believe all buildings are works of architecture ?
1861,"how is a complex, highly complex, functional building, with its `emotional content ', as in the world of R. van Dyk, to be built with such an aesthetic, if it is not the only one that need be constructed, in order to the world as inhabited by the `people of R`, with all its features...? I should poi",what was most significant in architecture according to ruskin ?
1862,"how is a complex, highly functional, functional building, with its `emotional content ', as in the world of R. van Dyk, to be built with such an `emotional content?', the constructive questions of a building, his or their, is one which must be answered from a human perspective. i.e... one which may ",to be true architecture in ruskin 's opinion what should be done to a structure ?
1863,"how is a complex, highly functional, functional building, with its `emotional content ', as in the world of R.A.P.? 
Consider the following problem. Suppose he are creating a dynamic dynamic social world of a computer, a very complex, very complex social building. How is it built based on his social",what features at minimum did ruskin insist on for a building to be considered functional ?
1864," if you don't implement anything in the house to become successful, what difference from building to design? Then what do you make in terms of architecture? One way or another, you need to take the form of a social organisation, a system of organisation or groups, that is capable of developing a soc",what century was the architect le corbusier in ?
1865," if you don't implement anything in the house to become successful, what difference from building to design? Then what do you make in terms of architecture? One way or another, you need to take the form of a social organisation, a system of organisation or groups, that is capable of developing a soc",who wrote on the topic of architectural ideals contrasted with simple construction ?
1866,"how is architecture'modern' in the present?
According to the present-day architectural practice in India, the practice of buildings (e.g. mosques and churches) has not been changed, but the present-day building is not.
If the present architecture is constructed with two main elements: (1) architectu",what was le corbusier 's profession ?
1867," if you don't implement anything in the house to become successful, what difference from building to design? Then what do you make in terms of architecture? One way or another, you need to take the form of a social organisation, a system of organisation or groups, that is capable of developing a soc",when did le corbusier live and write ?
1868,"how is architecture 'built' by the man who is making it? And from his position as a architect from the moment of his birth that is architecture. So for him when he invented he was creating, the man who is building a building, his architecture being the architecture that is building. And from that po",what part of him did le corbusier say proper architecture touched ?
1869," if you don't implement anything in the house to become successful, what are you doing right now? Then what do you do?
From another perspective, if you're creating a beautiful house, what do you need to do immediately before building it?
With the context that describes building house, one could easi",what state of emotion did le corbusier say architecture put him in ?
1870," How is a complex mathematical operation applied to any building building with ` `? How does this relate to the function of an ` eflectory ``? As for the problem of the definition of the term the present text will offer a straightforward answer: It depends, however, on the particular problems confro",what term replaced vitruvius ' term `` utility '' ?
1871," How is a complex mathematical operation applied to any building building with ` `? How does this relate to the function of an ` eflectory ``? As for the problem of the definition of the term the present text will offer a straightforward answer: It depends, however, on the particular problems confro",in addition to being practically useful what other aspects did a building need in order to be considered functional ?
1872,"how is a complex system designed to solve any of its problems?
1.1. To construct and explain the idea of functions (e.g. as `function for solving the problem of creating a building' in 'Pietro della Magi di Lascare', or `pietro della Piedale...' ), one must first create a system in which (i) one can",whose concept of utility did the more modern concept of function replace ?
1873," How is a complex mathematical operation applied to any building building with ` `? How does this relate to the function of an ` eflectory ``? As for the problem of the definition of the term the present text will offer a straightforward answer: It depends, however, on the particular problems confro",what aspects of a building were considered part of the larger concept of function ?
1874,"how is a complex system designed to solve any of its problems?
1.1. To construct and explain the idea of functions (e.g. as `function for solving the problem of creating a building' in 'Pietro della Magi di Lascare', or `pietro della Piedale...' ), one must first create a system in which (i) one can",what were the reactions to the idea that function should come before other concerns ?
1875,"how is rationalism different from empiricism, empiricism, structuralism, poststructuralism, and phenomenology?
Theoretically rationalism is more or less an empiricist/neuristic way of stating that building is not designed to do something, but that the building itself is designed for something useful",what are some philosophies that modern architects use ?
1876,"how is rationalism different from empiricism, empiricism, structuralism, poststructuralism, and phenomenology?
Theoretically rationalism is more or less an empiricist/neuristic way of stating that building is not designed to do something, but that the building itself is designed for something useful",rationalism and empiricism are examples of what ?
1877,"how is rationalism different from empiricism, empiricism, structuralism, poststructuralism, and phenomenology?
Theoretically rationalism is more or less an empiricist/neuristic way of stating that building is not designed to do something, but that the building itself is designed for something useful",aside from the architects what did the philosophies influence ?
1878,"how is rationalism different from empiricism, empiricism, structuralism, poststructuralism, and phenomenology?
Theoretically rationalism is more or less an empiricist/neuristic way of stating that building is not designed to do something, but that the building itself is designed for something useful",which philosophy followed structuralism ?
1879,"how is a building built at a cost of at least $100bn?and if the design is sustainable from the business point of view that means that there is not a huge problem, no waste, no contamination of water, no energy, no environmental or health impact, but the building itself is one of those building produ","when was the conecept , sustainable architecture used ?"
1880,"how is a building built at a cost of at least $100bn?and if the design is sustainable from the business point of view that means that there is not a huge problem, no waste, no contamination of water, no energy, no environmental or health impact, but the building itself is one of those building produ",what novel concept was introduced at the end of the 20th century ?
1881,"how is a building built for a particular purpose to be successful?
1.1. To satisfy the contemporary ethos a building should be constructed for a specific purpose for that purpose.
So the question will depend upon many different values. In one sense, the project is based on building conditions, one c",to what should a building be friendly ?
1882,"how is a building built for a particular purpose to be successful?
1.1. To satisfy the contemporary ethos a building should be constructed for a specific purpose for that purpose.
So the question will depend upon many different values. In one sense, the project is based on building conditions, one c",what sort of power sources should a building not overuse if the building is to be considered environmentally friendly ?
1883,"how is building first adapted for these needs, to building with knowledge of them from infancy, where it would be harder to learn other skills that could be useful for building than for building, and thereby creating skills that need not be learned from childhood, but do need the help of teachers wh",what dynamic needs were the reason for building to be done ?
1884,"how is building used as information in the present day, during and after the events of the 20th century? What are the ways to use building materials and make better use of them, and what are the main sources of material for building?
A common theme, however, is that the goal from start to finish bec",oral traditions allowed what to become formalized in human cultures ?
1885,"how is building used as information in the present day, during and after the events of the 20th century? What are the ways to use building materials and make better use of them, and what are the main sources of material for building?
A common theme, however, is that the goal from start to finish bec",what was building considered ?
1886,"how is building used as information in the present day, during and after the events of the 20th century? What are the ways to use building materials and make better use of them, and what are the main sources of material for building?
A common theme, however, is that the goal from start to finish bec",what was the most valued type of building craft called ?
1887,"how is building first adapted for these needs, to building with knowledge of them from infancy, where it would be harder to learn other skills that could be useful for building than for building, and thereby creating skills that need not be learned from childhood, but do need the help of teachers wh","aside from skills , what is required in order to have the means for building ?"
1888,"how is vernacular architecture produced? 
Based on knowledge of the process of constructing vernacular buildings, how are vernacular architecture reached? As for the answer, the first part of the question is not that of identifying vernacular architecture. the second part is that vernacular architec",what type of buildings are are built mostly through out the world ?
1889,"how is a product of repeated trials and error to become successful?
1.1. The question must be understood as a very simple one, viz. as follows: when a product is made, it is a product that is either not well-produced or, in one particular case, very poorly-produced at some point after being built. T",why did the economy begin to expand ?
1890,"how is a product of experience different from any other building process?
It is difficult to know for sure from the above question.
From another study there seems to be strong evidence for a lack of knowledge about architectural design. This may be evidenced by the fact that in one survey of the dev",through what process is it thought that the first architectural achievements were made ?
1891,"how is vernacular architecture produced? 
Based on knowledge of the process of constructing vernacular buildings, how are vernacular architecture reached? 
Using the above context, you will be able to draw strong conclusions from these arguments regarding the development of vernacular building. 
Bui",what is a popular type of architecture that still exists around the planet ?
1892,"how is vernacular architecture produced? 
Based on knowledge of the process of constructing vernacular buildings, how is vernacular architecture reached? 
We have developed the following concept for vernacular architecture that applies to building materials:
1. Building Material: vernacular building",in what environment were many of the first human settlements ?
1893,"how is a product of repeated trials and error to become successful?
1.1. The question must be understood as a very simple one, viz. as follows: when a product is made, it is a product that is either not well-produced or, in one particular case, very poorly-produced at some point after being built. T",what sort of an effect did a growing economy have on human settlements ?
1894,"how is a product of repeated trials and error to become successful?
1.1. The question must be understood as a very simple one, viz. as follows: when a product is made, it is a product that is either not well-produced or, in one particular case, very poorly-produced at some point after being built. T",at what speed did urban settlements sometimes expand ?
1895,"how is a monument built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change for you. One way is to think of the statue as creating a way of being that fits a person or a place — the person or place becoming the icon from a human perspective.",what civilizations used the divine and supernatural in their architecture ?
1896,"how is a monument built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change for you. One way is to think of the statue as creating a way of being that fits a person or a place — the person or place becoming the icon from a human perspective.",what are two examples of past civilizations ?
1897,"how is a monument built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change for you. One way is to think of the statue as creating a way of being that fits a person or a place — the person or place becoming the icon from a human perspective.",to what did these civilizations have ties that to were shown off by their architecture ?
1898,"how is a monument built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change for you. One way is to think of the statue as creating a way of being that fits a person or a place — the person or place becoming the icon from a human perspective.",what does architectural monumentality often represent ?
1899,"how is the history of architecture in the east to be explained?
1.Archaeomagany from the 4th to the 15th centuries bce ; from the 4th through th century, the cadavers of modern India, etc..
This is one of the two problems that has arisen at the top of the last major part of the literature. The rest ",name one asian architectural writer .
1900,"how is the history of architecture in the east to be explained?
1.Archaeomagany from the 4th to the 15th centuries bce ; from the 4th through th century, the cadavers of modern India, etc..
This is one of the two problems that has arisen at the top of the last major part of the literature. The rest ",what country produced the kao gong ji ?
1901,"how is the history of architecture in the east to be explained?
1.Archaeomagany from the 4th to the 15th centuries bce ; from the 4th through th century, the cadavers of modern India, etc..
This is one of the two problems that has arisen at the top of the last major part of the literature. The rest ",when was the kao gong ji written ?
1902,"how is the history of architecture in the east to be explained?
1.Archaeomagany from the 4th to the 15th centuries bce ; from the 4th through th century, the cadavers of modern India, etc..
This is one of the two problems that has arisen at the top of the last major part of the literature. The rest ",what architectural writing came from sri lanka ?
1903,"how is the history of architecture in the east to be explained?
1.Archaeomagany from the 4th to the 15th centuries bce ; from the 4th through th century, the cadavers of modern India, etc..
This is one of the two problems that has arisen at the top of the last major part of the literature. The rest ",india produced which early architectural text ?
1904,"how is the state of sejhā to be explained?
1.1. To understand sejas, how are the terms that have been used between the two parts of the subject? This topic is discussed in different ways. In English translation, the term sejas describes a particular type of architecture built based on architectural ",what religion led to architectural changes in many asian countries ?
1905,"how is buddhist architecture different from any of the other asia? i.e., are they similar enough to be considered to be related to one another or are they different enough/different enough to be discussed in different terms?
It is very important to note that buddhist architecture is based on the pri",which cultures architecture showed a lot of diversity ?
1906,"how is a state built? What is the purpose of the state? And from which side will it lead? What are the functions of that state? One way or another, a state is a combination of the physical forces that it is building, a part of the world that is building itself, one that is building its own form of s",when did hindu temple architecture begin being produced ?
1907,"how is a state built? What is the purpose of the state? And from which side will it lead? What are the functions of that state? One way or another, a state is a combination of the physical forces that it is building, a part of the world that is building itself, one that is building its own form of s",what does hindu temple architecture try to express ?
1908,"how is a state built? What is the purpose of the state? And from which side will it lead? What are the functions of that state? One way or another, a state is a combination of the physical forces that it is building, a part of the world that is building itself, one that is building its own form of s",what is the source of the concepts in hindu temple architecture ?
1909,"how is buddhist architecture different from any of the other asia? i.e., are they similar enough to be considered to be related to one another or are they different enough/different enough to be discussed in different terms?
It is very important to note that buddhist architecture is based on the pri",what type of architectural is especially known for its regional differences
1910,"how is the state of sejhā to be explained?
1.1. To understand sejas, how are the terms that have been used between the two parts of the subject? This topic is discussed in different ways. In English translation, the term sejas describes a particular type of architecture built based on architectural ",what kind of religious theology affected landscape related architecture in asia ?
1911,"how is the pointed arch influenced by the point of origin during the medieval era from which it was developed?  I'd ask you that question to be more clear about when.
So you ask:when did the pointed arch first be developed?
That's right. During the medieval period from 1096 – 1511 all the built arch",what cultures architecture inspired islamic architecture to use pointed arch 's ?
1912,"how is the history explained?
It seems to me that there is no needlessly complex historical constructions from the early medieval period to provide answers to this question.
In short, the question is:islamic architecture began in the 7th century ce, integrating architectural forms from the ancient m",when was islamic architecture first seen ?
1913,"how is the history explained?
It seems to me that there is no needlessly complex historical constructions from the early medieval period to provide answers to this question.
In short, the question is:islamic architecture began in the 7th century ce, integrating architectural forms from the ancient m","in addition to forms from the ancient middle east , what other place 's forms had an effect on islamic architecture ?"
1914,"how is the history explained?
It seems to me that there is no needlessly complex historical constructions from the early medieval period to provide answers to this question.
In short, the question is:islamic architecture began in the 7th century ce, integrating architectural forms from the ancient m",what other parts of the society 's needs did architecture fill ?
1915,"how is the pointed arch influenced by the point of origin during the medieval era from which it was developed?  I'd ask you that question to be more clear about when.
So you ask:when did the pointed arch first be developed?
That's right. During the medieval period from 1096 – 1511 all the built arch",what kind of arch design from islamic architecture affected european architects ?
1916,how is the history of medieval cities influenced by the building practices of ancient times from the middle ages?  This question is posed to provide another avenue of inquiry for historians when making an analysis of the history of medieval cities.  The question is very similar to the one which was ,what type of buildings were took the most effort to build ?
1917,how is the history of medieval cities influenced by the building practices of ancient times from the middle ages?  This question is posed to provide another avenue of inquiry for historians when making an analysis of the history of medieval cities.  The question is very similar to the one which was ,what were the most important buildings of the time ?
1918,"how is the history of medieval cities influenced by the building practices of ancient Europeans from 1200 to 1400?  This question is not directly applicable to the modern situation for European architecture.
So the question will depend upon many different historical questions.
A common theme, howeve",what two groups spread knowledge of architecture in europe ?
1919,"how is the history of medieval cities influenced by the building practices of ancient Europeans from 1200 to 1400?  This question is not directly applicable to the modern situation for European architecture.
So the question will depend upon many different historical questions.
A common theme, howeve",what style is gothic ?
1920,"how is the history of medieval cities influenced by the building practices of ancient Europeans from 1200 to 1400?  This question is not directly applicable to the modern situation for European architecture.
So the question will depend upon many different historical questions.
A common theme, howeve",what is another pan-european style ?
1921,"how is the history of medieval cities influenced by the building practices of ancient Europeans from 1200 to 1400?  This question is not directly applicable to the modern situation for European architecture.
So the question will depend upon many different historical questions.
A common theme, howeve",when did the clerics and tradesmen start spreading architectural information ?
1922,"how is the history of Renaissance art supposed to have been explained?
1.1. Renaissance art was defined as an eclectic and progressive period during which art developed with a strong social, ethnic, aesthetic, cultural and social orientation of a kind that today do not even seem to exist in the very",when was renaissance humanism developed ?
1923,"how is the history of Renaissance art supposed to have been explained?
1.1. Renaissance art was defined as an eclectic and progressive period during which art developed with a strong social, ethnic, aesthetic, cultural and social orientation of a kind that today do not even seem to exist in the very",when did the classical learning revival begin ?
1924,"how is the history of Renaissance art supposed to have been explained?
1.1. Renaissance art was defined as an eclectic and progressive period during which art developed with a strong social, ethnic, aesthetic, cultural and social orientation of a kind that today do not even seem to exist in the very",what continent did this revival take place on ?
1925,"how is the history of Renaissance art supposed to have been explained?
1.1. Renaissance art was defined as an eclectic and progressive period during which art developed with a strong social, ethnic, aesthetic, cultural and social orientation of a kind that today do not even seem to exist in the very",what was the name for the time period ?
1926,"how is the history of Renaissance art supposed to have been explained?
1.1. Renaissance art was defined as an eclectic and progressive period during which art developed with a strong social, ethnic, aesthetic, cultural and social orientation of a kind that today do not even seem to exist in the very",what did renaissance humanism emphasize ?
1927,"how is the identification of Renaissance art with humanism applicable during Renaissance times? i.e., in the world of contemporary Western history (e.g., as with the French Enlightenment, the German Ideology) and in any of modern societies, including the developed world, as opposed to the relatively",what three vocations were not really considered separate from each other at that time ?
1928,"how is architecture planning and design design? 
Architecture planning and design design is where architectural architects design and design. 
From the beginning of architectural architecture's history onwards, architects have been trying to understand how different building forms contribute to each",what sort of considerations does architectural design take into account ?
1929,"how is architecture planning and design design? 
Architecture planning and design design is where architectural architects design and design. 
From the beginning of architectural architecture's history onwards, architects have been trying to understand how different building forms contribute to each",in architecture what aspects are planned and designed ?
1930,"how is a building built?:
It's probably pretty simple, actually. You have to look for something that represents how things will change and how things will change for you when you enter.
Your building should have many different building types, from simple or complex, to complex, or even very simple. ",aside from planning and design what other types of aspects does architecture involve ?
1931," How is architecture 'the social life of man'? We have already seen that architecture can act as a catalyst for social life. Its activities that create social bonds between people are also part of its function, such that social social development depends entirely on its participation in the social l",who said that architecture was able extend beyond function ?
1932," How is architecture 'the social life of man'? We have already seen that architecture can act as a catalyst for social life. Its activities that create social bonds between people are also part of its function, such that social social development depends entirely on its participation in the social l",in what way did nunzia rondanini believe architecture moved past mere functionality ?
1933,"how is architecture's social value?  It can be defined as: ""an artificial constructification that represents an objective understanding of that which constitutes normative social practice or human social practice.   This form of constructification'is a system of self-fulfillment that is intended to ","what could , in rondanini 's opinion , architecture `` stimulate and influence '' ?"
1934,"how is architecture's social value?  It can be defined as: ""an artificial constructification that represents an objective understanding of that which constitutes normative social practice or human social practice.   This form of constructification'is a system of self-fulfillment that is intended to ","what should n't architecture be assumed to promote , according to rondanini ?"
1935," How is architecture 'the social life of man'? We have already seen that architecture can act as a catalyst for social life. Its activities that create social bonds between people are also part of its function, such that social social development depends entirely on its participation in the social l",what does architecture share with other sciences ?
1936,"how is a 'picture' a picture? A picture with meaning? And from which does it derive meaning? What are things other than that?
A picture with meaning? Then, if you ask, the question is 'what is not a picture or likeness, but a picture with meaning?' 'Does not the meaning of all words relate to the me",what is a reactionary thing to limit formalism 's meaning to ?
1937,"how is a 'picture' a picture? A picture with meaning? And from which does it derive meaning? What are things other than that?
A picture with meaning? Then, if you ask, the question is 'what is not a picture or likeness, but a picture with meaning?' 'Does not the meaning of all words relate to the me",what sort of quest lacks purpose ?
1938,"how is a 'picture' a picture? A picture with meaning? And from which does it derive meaning? What are things other than that?
A picture with meaning? Then, if you ask, the question is 'what is not a picture or likeness, but a picture with meaning?' 'Does not the meaning of all words relate to the me",what ends up being reduced in quality by this quest ?
