,generated question,gold question
419,"how is ethnohistory different from any historical source? As a result of the current practice of ethnohistory, the following text is used to demonstrate the results for two separate ethnic groups, each of which may or may not be ethnohistory, in one particular historical area, one of which contains ",ethnohistory can study the history of what types of groups which may or may not exist today ?
420,"how is ethnohistory supposed to produce a comprehensive knowledge of Native-Americans, where are they from and how are they organized? ethnohistory's sources and methods are:1) the sources of Native-Americans' ethnographic data from the United States,2) those from U.S. cultural societies (USC),3) a ",what does ethnohistory use both historical and ethnographic data as ?
421,"how is ethnohistory different from any other source material?
It is only interesting here for the reader to consider a very interesting and interesting study of ethnohistory.
So, the topic of ethnohistory is not ethnographic or even the study of ethnography. 
This study seeks to study all the differ",what do the methods of ethnohistory go beyond the standard use of ?
422,"how is ethnohistory different from any other source material?
It is only interesting here for the reader to consider a very simple and obvious statement. As for the question. the first sentence, it is a question that applies to all ethnohistory, not just ethnohistory one.  The other two sentences, I","who recognizes the utility of music , folkore and language ?"
423,"how is the question ""What cities? "" to be solved?
1.1. To construct the question ""What cities?"" (e.g. [1], [2/3/4/5/6] ). 
A common way to address the question is to use one of these words: ""What's good about cities?"" [1].
Urban Anthropologist (Rheinbach, 1990).
Urban anthropologist: what is the dif",what division of anthropology is concerned with poverty ?
424," How is the question relevant for these two areas of inquiry? As a result of his position, it should be recognized that a large part of modern anthropologists are not working for or for the purposes of urban development. Indeed, it may be said that the role of economic interests is becoming politici",who is fond of quoting a remark from the 1960s ?
425," How is the question relevant for these two areas of inquiry? As a result of his position, it should be recognized that a large part of modern anthropologists are not working for or for the purposes of urban development. Indeed, it may be said that the role of economic interests is becoming politici",what is a stereotype of traditional anthropologists ?
426," if this question is not at all similar to the one with ` `, i.e., if the question is not at all similar to ` `, i.e., if the question is not at all similar to ` `, i.e., if the question is not at all similar to ` `, i.e., if one considers issues within a city, then there are two important issues...",how many principles approaches are there in urban anthropology ?
427,"how is the question ""What cities do "" to be solved?
""and ""how will it change ""?""
to be solved? 
or for that matter.
So the question will be:how will it change?
in the face of economic competition,
or competition from labor?
By allusion, I say I was asked a very similar question in the first post of ",one would be studying how the dynamic of a city is affected if one were looking directly at different what ?
428,"how is a living thing interacting with another human being, with or without knowing its environment, where are they living and how are they interacting? -csb-
A human being, through interaction, will develop a social personality, may contribute to a social group, or may die.  Many scientists are awa",what is anthrozoology also known as ?
429,"how is a living thing interacting with another human being, with or without knowing its environment, where are they living and how are they interacting? -csb-
A human being, through interaction, will develop a social personality, may contribute to a social group, or may die.  Many scientists are awa",what is the study of interaction between living things ?
430,"how is a living thing interacting with another human being, with or without knowing its environment, where are they from and how are they affected by human influences? As with any human interaction, human interaction is dynamic; it takes place in a state of self-awareness, conscious awareness, and c",what does the field of anthrozoology overlap with ?
431," How is a living thing distinguished from another living thing? The key difference between living things and non-living things is how they relate to other living things. As with any human relation, a living thing will have a social status, may contribute to a social condition, is a social species, a",what type of effects are a major focus of the anthrozoologic research ?
432,"how is a living thing distinguished from another living thing? The meaning of the statement ""anthrozoologists from a diversity of other disciplines that have been able to perform useful human research, such as genetics, molecular genetics, genetics of organismal interactions, or even the biological ",what are some of the diverse range of fields scholars come to anthrozoology from ?
433,"how is evolutionary anthropology different from social science?  Or does evolutionary anthropology not have the same purpose and function as social science?
From another perspective, social science is an analysis of human behaviour, behavior and social forces that is concerned with how human societi",what branch of anthropology studies human behavior and the relation between primates ?
434,"how is evolutionary anthropology different from natural science?  Natural sciences is the study of the natural world and its environment using natural history, geochemistry, evolutionary biology, physiology, anthropology, biogeography, molecular ecology, genetics, natural system economics, and socia",what is evolutionary anthropology based in ?
435,"how is evolutionary anthropology different from social science?
Based on the above context, generate the question whose answer is in the following sentences:evolutionary anthropology is concerned with both biological and cultural evolution of humans, past and present. 
It is very similar to sociobio",which humans does evolutionary anthropology concern itself with the biological and cultural evolution of ?
436,"how is it possible for hominins to produce offspring with identical genes? How can this be done?
This question is posed to provide answers to previous questions for determining when a hybrid species will mate, the likelihood of which depends entirely on how a hominin is differentiated from his or he",what type of approach is evolutionary anthropology based on ?
437,"how is it possible for hominins to produce offspring with identical genes? How can this be done?  I'd ask you that question.  What's the problem, exactly?  The answer is that it is not possible to do both, because one genetic method can yield one offspring and one offspring and all eggs are produced",what evidence does evolutionary anthropology draw on to understand the human experience ?
438,"how is a woman raped?:
It seems to me that there is no needlessly large numbers of words that deal with rape in terms that could be used as justification of human genocide, such as the following; a woman raped, a woman forced to do male sex, a woman who is raped from behind, a woman who is raped by ",what type of anthropology commitment is noticing and documenting genocide ?
439,"how is a woman raped?:
It seems to me that there is no needlessly large numbers of words that deal with rape in terms that could be used as justification of human genocide, such as the following; a woman raped, a woman forced to do male sex, a woman who is raped from behind, a woman who is raped by ",what is the proper term for circumcision ?
440," How is a postmodern theory of the human mind, with regards to racism from which all anthropological ideas converge and which cannot be directly applied to anything else, able to make a coherent and coherent, consistent way of understanding human nature from an ethnocultural perspective, from a gene",what are good topics to attract the attention of an anthropologist ?
441," How is a postmodern theory of the human mind, with regards to racism from which all anthropological ideas converge and which cannot be directly applied to anything else, able to make a coherent and coherent, consistent way of understanding human nature from an ethnocultural perspective, from a gene",nutritional deficiencies and colonialism are just two theories of the root cause of man 's inhumanity towards whom ?
442,"how is a postmodern theory of the human mind, with regards to the human being, justified in claiming that the human being is a divine Being? One can look at human beings, through the eyes of the human being, as a divine, self-created, self-created species who live from start to finish with all kinds",why can one find thousands of anthropological references to the topics ?
443,"how is the history of the Anthropo-Ouero community supposed to be structured, where are the names and sources of the communities that have been formed between the late 1940s and the thirteenth century? We ask:what are the anthropo-osnazis who fought against the U.S. and all other anthropo-osnazis, w",what were boas ' peers doing in the 1940s ?
444,"how is the history of the Anthropo-Ouero community supposed to be structured, where are the names and sources of the communities that have been formed between the late 1940s and the thirteenth century? We ask:what are the anthropo-osnazis who fought against the U.S. and all other anthropo-osnazis, w",what groups formed the axis forces ?
445,"how is the history of the americano- nazi struggle being treated? i have looked at American and world history but I will give that another thought. americano- nazi, its a term used mostly by Soviet and other modern historians, to mean groups, groups that were organized and maintained from start to f",what did many anthropologists serve in ?
446,"how is the history of the americano- nazi struggle being treated? i have looked at American and world history but I will give that another thought. americano- nazi, its a term used mostly by Soviet and other modern historians, to mean groups, groups that were organized and maintained from start to f",the office of strategic services is an example of what type of posting during the war ?
447,"how is the history of the Anthropo-Ouen-nazi from 1945 to 1990 worth the world's attention? 
From another perspective, as with any human phenomenon, the answer is quite the opposite. To understand anthropodepigraphy from the context of social movements and ideologies from the nineteenth century to t","why are several anthropologists dismissed from their jobs , according to david h. price ?"
448,"how is a state ethically responsible for any private, informal communication of research from which the state might learn from and use any other private, informal research? As for the question of the ethics of the state government, many questions need answering.
A common theme, however, is that the ",what do groups of anthropologists object to the use of anthropology for benefit of ?
449,"how is a state ethically responsible for any private, informal communication of research from which the state might learn from the sources of other societies that have already come into existence or for which the subject is unknown? The state may ask for these answers from a variety of sources, but ",what type of briefings are forbidden for members of certain anthropologist bodies to give ?
450,"how is a state ethically responsible for any private, informal communication of research from uk anthropologists and from the host governments? (e.g. as a group for social research.) What will the state know about the activities of ethnologists or their own governments? How does the state know that ",what has the asa identified as being ethically dangerous ?
451,how is aaa's professional responsibility for the public service ` ` ` not protected by the American Constitution from the use of other terms that could be used as justification of anthropologists not subject to the definition of aaa's professional responsibility? How do the the principles that gover,who penned a `` statement of professional responsibility '' ?
452,how is aaa's professional responsibility for the public service ` ` ` not protected by the American Constitution from the use of other terms that could be used as justification of anthropologists not subject to the definition of aaa's professional responsibility? How do the the principles that gover,secret research and reports are things which should never be what ?
453," How is the 'de-industrializing' of our society being achieved? How can the HTS and its sub-cabinet be organized to be capable of working for a coherent development? What will the future of hts be?
A common theme in the latest social science critique, one that could be seen at all other anthropologi",who are anthropologists working with along with other social scientists ?
454," How is the 'de-industrializing' of our society being achieved? How can the HTS and its sub-cabinet be organized to be capable of working for a coherent development? What will the future of hts be?
A common theme in the latest social science critique, one that could be seen at all other anthropologi",what are the anthropologists part of ?
455,"how is the christian science monitor supposed to engage in the anthropology of war-?as described in the document, but how is the hts thesis able to accomplish that when it works through the other disciplines that belong to hts?(i)has the project been undertaken, i.e., has human resources been expend",what efforts focus on better understanding and meeting of local needs in afghanistan ?
456,"how is the christian science monitor supposed to engage in the anthropology of war-?as described in the document, but how is the hts thesis able to accomplish that when it works through the other disciplines that belong to hts?(i)has the project been undertaken, i.e., has human resources been expend",where are hts teams working with the military in addition to afghanistan ?
457," if this question is not at issue: if this is not being treated as a ""question"" in the world of anthropological studies, that is what needs to be done for anthropology to remain within the framework of a social sciences of anthropology, or a social science of human psychology, or a social science of",what does the aaa feel is incompatible with working with the military ?
458,"how is a species different from another? 
Based on what we know from animal surveys, it would be true to say that human species have variation. As for human human variation, it is not unique; it is everywhere, from animal to human, from the human to the species animal, from the human to the species ",what type of anthropologist is interested in human variation ?
459,"how is a species different from another? 
Based on what we know from animal surveys, it would be true to say that human species have variation. As for human human variation, it is not unique; it is everywhere, from animal to human, from the human to the species animal, from the human to the species ",what would an idea shared by virtually all human cultures be considered ?
460,how is it possible for people to become so interested in anthropological studies that they have traveled to a different world and are interested in human universals? One way is that when anthropologists first come to such communities they may ask:what are we studying here? the question is:how is it ,where can participant observation take an anthropologist ?
461,how is it possible for people to become so interested in anthropological studies that they have traveled to a different world and are interested in human universals? One way is that when anthropologists first come to such communities they may ask:what are we studying here? the question is:how is it ,"to be able to do fieldwork , an anthropologist must first travel to what ?"
462,"how is the question relevant?:
It seems to me that there is no reason why the question might not be relevant to any other human species -or even more for any human.
So: the topic of human origins, of natural selection, etc.. is the subject that is most critical, one that could be explored and applie",articles can published once what type of samples have been taken ?
463,"how is time history divided? What is it to become involved in ancient cultures from ancient time? What should be involved with a history of that process? One way for historians to find the answer is by drawing the present-day peoples from ancient cultures into the past, from the past, and then from ",how do anthropologists typically like to divide up the world ?
464,"how is time history divided? What is it to become a human? And from which time will it start from? To date, human history has reached a very wide variety of places, and many other cultures are present in different regions. Human cultures have diverged, however. They are no longer one nation, but two",how has human time on earth been divided up ?
465," How is time history divided? What is it to become? As a scientist from the middle ages onwards you were involved with a large group that lived in different continents for thousands of years, and you gave each continent a cultural history of its own. How do you understand the cultural trends that we","olduwan , mousterian , and levalloisian are all types of what ?"
466," How is time history divided? What is the historical period during which ancient cultures were created, where are they defined and how are they divided? -cs- citations needed-rsb- time-based, anthropologists and geographers share approaches to culture regions as well, as they work out what areas of ",mapping cultures is central to both the sciences of anthropologists and who else ?
467,"how is time history divided? What is it to become an archaeologist? How does time history shape geologic and other cultural history within that process? One way is to think of the subject as a dynamic dynamic that takes place as a system of relationships or groups, in one particular region or cultur",what is a central part of the science of anthropology ?
468,"how is the history of social organization of any historical period in any country? i.e., in the world of contemporary Western history (e.g., the historical-ecology, history of the English colonies and in any of these societies, etc.).
We see that social organization can occur from various points of ",what do some authors state anthropology developed as the study of ?
469,"how is the history of social organization of any historical period in any country? i.e., in the world of contemporary Western history (e.g., the historical-ecology, history of the English colonies and in any of these societies, etc.).
We see that social organization can occur from various points of ",a past society would be an other culture separated by what temporal aspect ?
470,"how is the history of social organization of any historical period in any country? i.e., in the world of contemporary Western history (e.g., the historical-ecology, history of the English colonies and in any of these societies, etc.).
We see that social organization can occur from various points of ","what other cultures are said to be separated by space , what is actually meant ?"
471," if this question must be repeated in the sentence to be solved, whether there is anything interesting here in the world of contemporary Western history (e.g. as with the question of the first world, such as that of urban anthropology ). 
A further suggestion, however, is that the very meaning of hu","who published a book with unnecessarily long title , `` exploring the city : inquires toward an urban anthropology '' ?"
472," if this question must be repeated in the sentence to be solved, whether there is anything interesting here in the world of contemporary Western history (e.g. as with the question of the first world, such as that of urban anthropology ). 
A further suggestion, however, is that the very meaning of hu",when did anthropologists stop looking for cultures far away and instead began to `` look across the tracks '' ?
473,"how is it that, despite these major shifts to the south, the north-south linkages between different urban and rural communities is still not explained? One way is that when social and ethnic anthropologists look at a location, it may not take them very long to locate one particular individual who fi",what has become common for social anthropologists to do since the 1980s ?
474,"how is it that, despite these major shifts to the south, the north-south linkages between different urban and rural communities is still not explained? One way is that when social and ethnic anthropologists look at a location, it may not take them very long to locate one particular individual who fi",setting research in the north atlantic region allows looking at connections between locations rather than being limited to what ?
475,"how is the state connected to cities? 
Based on the above context, generate the question whose answer is in the following sentences:the state connected to cities?  In places, such as the suburbs and rural areas, it may be appropriate to focus on the economic interests of individual residents, from a",what has there been a shift toward broadening the focus beyond ?
476,"how is the state connected to cities? 
Based on the above context, generate the question whose answer is in the following sentences:the state connected to cities?  In places, such as the suburbs and rural areas, it may be appropriate to focus on the economic interests of individual residents, from a",what setting have anthropologists done more research in recently ?
477,"how is the state connected to cities? 
Based on the above context, generate the question whose answer is in the following sentences:the state connected to cities?  In places, such as the suburbs and rural areas, it may be appropriate to focus on the economic interests of individual residents, from a",governmental and nongovernmental organizations and businesses are all settings which are fair game to do what in ?
478,"how is the history explained?
It seems to me that joseph i created the order in which the upper classes were organized to govern during joseph i's lifetime. the order was not only the result of joseph i himself, or even the order that joseph i had created, but also his subordinates, his nobles. even",what happened to joseph i in 1758 ?
479,"how is the távora family linked to the yammerie from which távora i came to power? (e.g. sombreuse. t. d. r. c. p.)  It is very well known that távora i was a former king of tauvora i. s. a. l. at the time of this story, although he was a member of a small army from the tauvora empire s. o. a. l. an",who was implicated in the attempted assassination of joseph i ?
480,"how is the state maintained at present? 
Based on the above context, generate the question whose answer is in the following sentences:eaujô sôf de los tias are the only way to know if the state system is effective or not, and that they are no longer required. 
By all rational means (for I know they ",who was expelled from the country after the assassination attempt on joseph i ?
481,"how is y e joseph i's power, with regards to power from his position as king and from the royal right to establish that right?
1. His power.
.
1. The right of succession of a person.
If the king is a person who has power from his position as king and from his position as king of the country, then hi",in what year did joseph i make his minister the count of oeiras ?
482,"how is the state maintained at a state level at a time when the power of the middle class is increasing?  However, the best that could be done is for the current governor, raul dos Santos the man in charge of a state, to do something, he should give his prime minister one more time, and i would like",what act finally broke the power of the aristocracy ?
483,"how is the history of pombal's success with regards to the island of távora defined and how did etymology and modern historiography support it when it comes to the islands, the present-day colonial administration, or the colonial government in general?
To begin, one has to examine the current situat",in which year was the count of oeiras made the marquis of pambal ?
484,"how is the history of pombal's success with regards to the island of távora defined and how did etymology and modern historiography support it when it comes to the islands, the present-day colonial administration, or the colonial government in general?
To begin, one has to examine the current situat",how long did the marquis of pombal rule portugal ?
485,"however, history has produced a number of historical episodes during which the power wielded by the colonial masters and their cronies became more powerful and more powerful. As for the current crisis, it is not only the present-day colonial power, but also the various, conflicting interests which a",what did pombal 's enlightenment promote at the expense of individual liberty ?
486,"how is the history of oeiras to be explained?
1. Oeiras were a single colony.  2. There were no major rebellions for more than a century, although the rebellion in 1815 was not so great as the insurrection in 1767, and so one could only assume that oeiras had not been at a point where it was time fo",was the new count of oeiras opposed by anyone after the tavora affair ?
487,"however, history has produced a number of historical episodes during which the power wielded by the colonial masters and their cronies became more powerful and more powerful. As for the current crisis, it is not only the present-day colonial power, but also the various, conflicting interests which a",what was pombal 's `` enlightenment '' an apparatus for ?
488,"how is the history explained?
It seems to me that there is no reason why the historical figure should be excluded from any other consideration that could be drawn from historical evidence for a particular occupation. This will depend upon many different assumptions.
It seems that the period from 176",under whose occupation did portugal begin a slow decline ?
489,"how is the state of brazil the united kingdom of portugal?
How did the state of brazil become divided?
I should like to mention that the state of brazil is a pluricontinental state of a state of a kingdom. the unification is the union of brazil and portugal with one another (a union which was founde",in what year did brazil become independent from portugal ?
490,"how is the state of brazil the united kingdom of portugal? And from which state where are the states of brazil and brazilian? One way is that when brazilian was conquered, the united kingdom of brazil, brazil, lisbon, portugal, brazil, and portuguese states joined together. The first point seems to ",to where did prince regent joao vi of portugal transfer his court ?
491,"how is the state of brazil the united kingdom of portugal? And from which state will Portugal and brazil be drawn?
From another perspective, as with any other European state/country, each government has its own historical background.
A common theme, however, is that the development from a foreign te",what was the name of the pluricontinental state formed by portugal and brazil in 1815 ?
492,"how is the history explained?
It seems to me that there is no reason why the historical figure should be excluded from any other consideration that could be drawn from historical evidence for a particular occupation. This will depend upon many different assumptions.
It seems that the period from 176",how long did portugal 's decline last ?
493,"how is portuguese and allied british being defended?
1. ""portuguese and allied british troops fought against the french invasion of portugal and by 1815 the situation in europe had cooled down sufficiently that joão vi would have been able to return safely to lisbon ""
2. ""portuguese and allied briti",portugese and british troops fought against the invasion of which country ?
494,"however, the king of portugal remained in brazil until the liberal revolution of 1820, which started in porto, demanded his return to lisbon in 1821.
The term rôncjã, a local English translation, also, is a reference to the French occupation of porto, i.e. portugal was occupied by french troops from",until when did the king of portugal remain in brazil ?
495,"however, the king of portugal remained in brazil until the liberal revolution of 1820, which started in porto, demanded his return to lisbon in 1821.
The term rôncjã, a local English translation, also, is a reference to the French occupation of porto, i.e. portugal was occupied by french troops from",where did the liberal revolution of 1820 begin ?
496,"how is portuguese and allied british being defended?
1. ""portuguese and allied british troops fought against the french invasion of portugal and by 1815 the situation in europe had cooled down sufficiently that joão vi would have been able to return safely to lisbon ""
2. ""portuguese and allied briti",by what year had the situation in europe cool down enough so that joao vi would have been able to safely return to lisbon ?
497,"how is portuguese government restored? 
Portuguese government is restored because the Portuguese are given new powers to take over the economic bases of the nation and thus for them the Portuguese are not only the sole source of income for the citizenry, but the economic interests of their countries","what provoked the modernization and expansion of the brazilian administrative , civic , economical , military , educational , and scientific apparatus ?"
498,"how is the history explained?
It seems to me that there is no reason why the historical figure should be excluded from any other group that has a history including historical group for which the subject is not mentioned; let us ask the question:
A common theory, however, is that the main meaning of ",when were railroad tracks being installed portugese africa ?
499,"how is portuguese africa the 'centre' of the continent from which the confluence of Atlantic and Atlantic Ocean is to be explained? One way is that when a map says: the geographical centre of africa, i.e. the continent, is the portugian, one has to examine carefully all the features of that centred ",when was the conference of berlin held ?
500,"how is portuguese africa the 'centre' of the continent from which the confluence of Atlantic and Atlantic Ocean is to be explained? One way is that when a map says: the geographical centre of africa, i.e. the continent, is the portugian, one has to examine carefully all the features of that centred ",during what period were the portugese africa 's cities founded or redeveloped ?
501,"how is portuguese africa the 'centre' of the continent from which the confluence of Atlantic and Atlantic Ocean is to be explained? One way is that when a map says: the geographical centre of africa, i.e. the continent, is the portugian, one has to examine carefully all the features of that centred ",why were the portugese africa territories ' borders formally established ?
502,"how is the history explained? What is the historical context? As a result from the current historical developments and from the sources of the history that have been unearthed, the answer for our question is: the history of a given region of a given continent is based on the context that has been fo",what new portugese africa 's coastal towns were developed during the scramble for africa ?
503,"how is the state maintained at a state of perpetual revolution during a state of perpetual unrest, where the state functioned as a central check that could always be overridden by any other central institution? This will depend upon many different factors. In summary, the state, however, functions a","on what day were king dom carlos i and and his heir , prince royal dom luis filipe , duke of braganza , murdered ?"
504,"how is the state maintained at a state of affairs, during a relatively short period of time? This would explain why the military is so important during war. During the late 20 th century. the military, the civil service, the intelligence system, etc.. also, is important, due partly to their ability ","under the rule of king dom carlos i , on what two days was portugal declared bankrupt ?"
505,"how is the state maintained at a state of affairs, during a relatively short period of time? This would explain why the military is so important during war. During the late 20 th century. the military became the sole source of defense for the French government, providing the economic support to thei",who succeeded king dom carlos i as king ?
506,"how is the state maintained at a state of affairs, during a relatively short period of time? This would explain why the military is so important during war. During the late 20 th century. the military became the sole source of defense for the French government, providing the economic support to thei",on what day was king manuel ii overthrown ?
507,"how is the state functioning at present? 
Based on what we know from the current state of affairs from the sources above, the answer is:
1.the current governor, emir, head of state and deputy of a state, etc..  As a matter of fact, one could easily have a state of emergency (for instance ) with a la","during the portuguese first republic , what creating a fertile ground for chaos and unrest ?"
508,"how is portugal a transcontinental country?
Portugal does not belong to the Eurozone as a whole and rather stands in terms of its history. As for its current position, Portugal is not a transcontinental country. This is not so because the government, however weak, does not use the language of sovere",who led the estado novo ?
509,"how is portugal a transcontinental country?
Portugal does not belong to the Eurozone as a whole and rather stands in terms of its history. As for its current position, Portugal is not a transcontinental country. This is not so because the government, however weak, does not use the language of sovere",in what year was the estado novo established ?
510,"how is portugal neutral? What is it to become a transcontinental continent from which to become a transcontinental nation?
The best that can be said is that it is precisely the development of the transcontinental nation-within-a-whole that gives us portugal as a transcontinental one.  The project of",how many european countries remained neutral throughout world war ii ?
511,"how is portugal a transcontinental country? And finally what does this mean from an ideological perspective? In the last few decades portuguese foreign policy has evolved towards a strong position, which is characterized by the need to avoid conflicts with other countries in the global world economi",what action affirmed portugal 's status as a transcontinental nation ?
512,"how is portugal different from many other developed countries?
According to the official statistics,portugal has a population of 2.36 billion, according to 2015 data from the European Statistical Organization (DSO). That is, it is not comparable to the global average population of 7.37 billion peopl",what are three international organizations that portugal belongs to ?
513,"how is portugal different from many other developed countries?
According to the official statistics,portugal has a population of 2.36 billion, according to 2015 data from the European Statistical Organization (DSO). That is, it is not comparable to the global average population of 7.37 billion peopl",what form of government does portugal maintain ?
514,"how is portugal different from many other developed countries?
According to the official statistics,portugal has a population of 2.36 billion, according to 2015 data from the European Statistical Organization (DSO). That is, it is not comparable to the global average population of 7.37 billion peopl",what is portugal 's social progress ranking ?
515,"how is portugal different from many other developed countries?
According to the official statistics,portugal has a population of 2.36 billion, according to 2015 data from the European Statistical Organization (DSO). That is, it is not comparable to the global average population of 7.37 billion peopl",which three western european countries have a lower social progress ranking than portugal ?
516,"how is portugal different from many other developed countries?
According to the official statistics,portugal has a population of 2.36 billion, according to 2015 data from the European Statistical Organization (DSO). That is, it is not comparable to the global average population of 7.37 billion peopl","in 2001 , portugal was the first country in the world to do what ?"
517,"how is the state of christian reconquest to be explained?
1. "" The state of christian reconquest to be explained?2.-2.1-3.1.
1. The state of christian reconquest to be explained? the state of christian reconquest to be explained?
1.1...1.3.
The state of christian reconquest to be explained? the stat",what was pelayos ' plan ?
518,"how is the history explained? What is the historical context? As a rule from 722 to 735, whenever wars take place within that period, there is usually a strong association between the king's actions and that of the peoples. In 721, the king declared that the iberian sea could be swallowed by the tam",against which group of people was pelayos fighting ?
519,"how is the history explained? What is the historical context? As a rule from 722 to 735, whenever wars take place within that period, there is usually a strong association between the king's birth and that of the peoples he commanded. This was especially the case when the king's birth was a religiou",in which battle did pelayos defeat the moors ?
520,"how is the history explained? What is the historical context? As a rule from 722 to 735, whenever wars take place within that period, there is usually a strong association between the king's birth and that of the peoples he commanded. This was especially the case when the king's birth was a religiou",in which year was pelayos proclaimed king ?
521,"how is the history explained? What is the historical context? As a rule from 722 to 735, whenever wars take place within that period, there is usually a strong association between the king's birth and that of the peoples he commanded. This was especially the case when the king's birth was a religiou","what was the war of christian reconquest , started by pelayos , known as in portugese ?"
522,"how is the state of seulano - nascosa?
1. "" Seulano seulano seulano (ehrag) sombar de los efimos de los seulano""  (in the first sentence, as opposed to the second one)  (in all other sentences, seulano is used to refer to the first-last sentence of the first sentence), a reference given by the Spani",why was the kingdom of asturias divided ?
523,"how is the state of seulano - nascosa?
1. "" Seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār o m ʒr ʒr ʒr ʒr o k m ʒr ʒr ʒr ʒr ʒr ʒr o m ʒr ʒr ʒr ʒr ʒr ʒr and ʒr ʒr ʒr o m ʒr ʒr ʒr o k m ʒr ʒr ʒr ʒr r m ʒr",who annexed the county of portugal into the kingdom of asturias ?
524,"how is the state of seulano - nascosa?
1. "" Seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār o m ʒr ʒr ʒr ʒr o k m ʒr ʒr ʒr ʒr ʒr ʒr o m ʒr ʒr ʒr ʒr ʒr ʒr and ʒr ʒr ʒr o m ʒr ʒr ʒr o k m ʒr ʒr ʒr ʒr r m ʒr",in which year was vimara peres knighted ?
525,"how is the state of seulano - nascosa?
1. "" Seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano seulano ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār ʌār o m ʒr ʒr ʒr ʒr o k m ʒr ʒr ʒr ʒr ʒr ʒr o m ʒr ʒr ʒr ʒr ʒr ʒr and ʒr ʒr ʒr o m ʒr ʒr ʒr o k m ʒr ʒr ʒr ʒr r m ʒr",what was vimara knighted as ?
526,"how is the state of seulano - nascosa defined? And from which sources will we learn from which sources? Because of that, we have to look at the two kingdoms.
The first way to know that the kingdom of seulano - nascosa is defined is through one of these words: ""the State... of seulano is a State of s",what three names did portugal become known as after vimara peres was knighted ?
527,"how is the state of seulano- seuana affected by the events of this century? and from the sources of the above text, what is the state of seulano/seulana that is affected by these events?
According to the information provided by the historical sources, one could guess at the state of seulano seuana t","during the internecine struggles , what did the the people of country of portugal struggle with ?"
528,how is the state of seulano- seuana affected by the events of the 20th century? and how does the kingdom of pejecnica- seuana cope with the events of that century? the answer answers to these questions provide the context for generating the two problems from above. The two questions present three di,the county of portugal separated from the kingdom of galicia to establish what ?
529,"how is the state of seid-leonese language being treated? i.e.how should seid-leonese language be treated? As for the answer. the german language, the language of the peoples of seid-leonese country, which was spoken at sea for over 1,000 years, was one of the languages that was not controlled by the",portugese diverged from which language ?
530,"how is the state of seid-leonese language being treated? i.e.,how is the state of seid-leonese language being treated? when does the state of seid-leonese language cease having its constituent language groups, and when is the state of sea language considered as a separate language group (for seid-le",what is the castilian lanugage known as ?
531,how is astur-leonese language to become the language of the kingdom of astur-leonese but again not to that of the kingdom of astur-leonese? the answer is that astur-leonese language was developed by the Kingdom of Spain and was given its Latin name after the Kingdom of Castile. astur-leonese languag,by which language was the astur-leonese replaced ?
532,"how is the history explained?
It seems to me that there is no reason why the English are not prepared to accept a history of the English kingdom. As for the French. the first king, Louis XVI, in 1815 had already said his wish to the french that they should return to England.  The French, after his l",who was de melo 's second marriage to ?
533,"how is the history of Melo influenced in the context of his wife's coronation? To answer the question, I take a look at another history of melo's coronation, which was the topic of a volume that was published in English in 1843, in the second part of which one has to examine some of the other intere",who was the 1st marquis of pombal ?
534,"how is the history explained?
It seems to me that there is no reason why the English are not prepared to accept a history of the English kingdom. As for the French. the first king, Louis XVI, in 1815 had already said his wish to the french that they should return to England.  The French, after his l",what title did archduchess maria anne josefa hold ?
535,"how is the history explained?
It seems to me that there is no reason why the English are not prepared to accept a history of the English kingdom. As for the French. the first king, Louis XVI, in 1815 had already said his wish to the french that they should return to England.  The French, after his l",who arranged the widow de melo 's second marriage ?
536,"how is the history explained? What is the historical context? As a rule from the time where king john v served as Minister of Foreign Affairs during the previous king's reign, no, he was not only the lord of Portugal, but also his younger brother, joseph i, who served as foreign minister of portugal",who was not pleased by de melo 's second marriage ?
537,"how is lisbon's new city centre to resist during a massive earthquake from which t he earthquake itself has not happened? 
From another perspective, as with any human phenomenon, the answer is quite the opposite in that it is not determined by the actions of the quake, but by what one has experience",what type of natural disaster was the city center of lisbon designed to resist ?
538,"how is lisbon's earthquake magnitude even measured?
Lisbon is now fully reconstructed in the presence of seismic forces.
From another perspective, its historical condition could be looked at as the case of a typical urban building. In lisbon the seismic zones were constantly shifting and so one coul",how were earthquakes simulated on the architectural models ?
